"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,113.0,28.75,9.92,22.09,0.8,6.7,7.3,80.9,(9999.0)
"GOR001",1/22/2015,,113.5,28.74,9.92,22.08,0.8,6.7,7.3,81.0,(9999.0)
"GOR001",1/22/2015,,114.0,28.73,9.92,22.08,0.8,6.7,7.3,81.1,(9999.0)
"GOR001",1/22/2015,,114.5,28.74,9.92,22.08,0.8,6.7,7.3,80.9,(9999.0)
"GOR001",1/22/2015,,115.0,28.74,9.92,22.08,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,115.5,28.74,9.92,22.08,0.8,6.7,7.3,81.1,(9999.0)
"GOR001",1/22/2015,,116.0,28.74,9.92,22.08,0.8,6.7,7.3,81.0,(9999.0)
"GOR001",1/22/2015,,116.5,28.74,9.92,22.08,0.8,6.7,7.3,81.0,(9999.0)
"GOR001",1/22/2015,,117.0,28.74,9.92,22.08,0.8,6.7,7.3,80.8,(9999.0)
"GOR001",1/22/2015,,117.5,28.74,9.92,22.08,0.8,6.7,7.3,81.2,(9999.0)
"GOR001",1/22/2015,,118.0,28.74,9.92,22.08,0.9,6.7,7.3,80.9,(9999.0)
"GOR001",1/22/2015,,118.5,28.74,9.92,22.08,0.8,6.7,7.3,80.5,(9999.0)
"GOR001",1/22/2015,,119.0,28.73,9.91,22.08,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,119.5,28.73,9.91,22.07,0.8,6.7,7.3,80.5,(9999.0)
"GOR001",1/22/2015,,120.0,28.74,9.91,22.08,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,120.5,28.74,9.91,22.08,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,121.0,28.74,9.91,22.08,0.8,6.7,7.3,80.5,(9999.0)
"GOR001",1/22/2015,,121.5,28.74,9.91,22.08,0.8,6.7,7.3,81.0,(9999.0)
"GOR001",1/22/2015,,122.0,28.74,9.91,22.08,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,122.5,28.74,9.91,22.08,0.8,6.7,7.3,81.0,(9999.0)
"GOR001",1/22/2015,,123.0,28.74,9.91,22.08,0.8,6.7,7.3,80.6,(9999.0)
"GOR001",1/22/2015,,123.5,28.74,9.91,22.08,0.9,6.7,7.3,80.8,(9999.0)
"GOR001",1/22/2015,,124.0,28.75,9.92,22.09,0.9,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,124.5,28.75,9.92,22.09,0.8,6.7,7.3,80.4,(9999.0)
"GOR001",1/22/2015,,125.0,28.75,9.92,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,125.5,28.75,9.92,22.09,0.8,6.7,7.3,80.3,(9999.0)
"GOR001",1/22/2015,,126.0,28.75,9.92,22.09,0.8,6.7,7.3,80.5,(9999.0)
